Treatment (1-34);Cultivar;Pathogen;Soiltype;Block nr.;Plant nr.;T3 disease (0-1);T4 disease (# leaves);T5 disease (%);T5 affected (0-1);T6 disease (%);T6 affected (0-1);T7 disease (%);T7 affected (0-1);T8 disease (%);T8 mate disease (0-3);T8 affected (0-1);T9 disease (%);T9 mate disease (0-3);T9 affected (0-1);T5 length (cm);T5 Relative Growth Rate RGR (cm);T9 length (cm);T9 RGR (cm)
20;Alamos;Conidia;Potting Soil;2;624;0;0;0;0;0;0;5;0;15;3;1;15;3;1;57,85;43,58;71,08;56,81
20;Alamos;Conidia;Potting Soil;3;625;0;0;5;0;5;0;5;0;5;1;0;5;1;0;57,78;46,5;74,37;63,09
20;Alamos;Conidia;Potting Soil;3;626;0;0;0;0;0;0;0;0;0;0;0;25;0;1;59,09;48,08;65,4;54,39
20;Alamos;Conidia;Potting Soil;3;627;0;0;10;1;10;1;15;1;15;2;1;20;2;1;57,3;48,3;63,71;54,71
20;Alamos;Conidia;Potting Soil;3;628;0;0;0;0;0;0;5;0;5;2;0;10;2;1;57,93;47,89;67,79;57,75
20;Alamos;Conidia;Potting Soil;3;629;0;0;10;1;15;1;25;1;25;2;1;35;3;1;59,68;46,98;67,79;55,09
20;Alamos;Conidia;Potting Soil;3;630;0;0;0;0;5;0;5;0;5;1;0;10;1;1;56,77;43,47;67,82;54,52
20;Alamos;Conidia;Potting Soil;3;631;0;0;0;0;0;0;10;1;10;1;1;10;1;1;58,16;48,96;67,89;58,69
20;Alamos;Conidia;Potting Soil;3;632;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64,92;51,68;73,36;60,12
20;Alamos;Conidia;Potting Soil;4;633;0;1;5;0;5;0;5;0;5;1;0;5;2;0;60,92;47,9;72,54;59,52
20;Alamos;Conidia;Potting Soil;4;634;0;0;5;0;5;0;5;0;5;2;0;10;2;1;59,37;47,42;65,76;53,81
20;Alamos;Conidia;Potting Soil;4;635;0;0;0;0;5;0;5;0;5;2;0;5;2;0;57,05;46,84;63,88;53,67
20;Alamos;Conidia;Potting Soil;4;636;0;0;0;0;5;0;5;0;5;2;0;5;2;0;57,34;48,06;73,88;64,6
20;Alamos;Conidia;Potting Soil;4;637;0;0;5;0;5;0;5;0;5;3;0;5;3;0;55,19;45,98;66,88;57,67
20;Alamos;Conidia;Potting Soil;4;638;0;0;10;1;10;1;10;1;10;2;1;15;2;1;60,11;50,71;71,1;61,7
20;Alamos;Conidia;Potting Soil;4;639;0;1;10;1;15;1;20;1;20;3;1;30;3;1;58,8;50,15;68,04;59,39
20;Alamos;Conidia;Potting Soil;4;640;0;2;25;1;25;1;20;1;20;3;1;30;3;1;59,33;50,82;68,01;59,5
21;Barca;negative control;Potting Soil;1;641;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64,34;54,2;68,09;57,95
21;Barca;negative control;Potting Soil;1;642;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59,32;47,35;61,29;49,32
21;Barca;negative control;Potting Soil;1;643;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65,24;53,74;61,36;49,86
21;Barca;negative control;Potting Soil;1;644;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47,76;37,37;63,07;52,68
21;Barca;negative control;Potting Soil;1;645;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50,13;39,86;63,03;52,76
21;Barca;negative control;Potting Soil;1;646;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51,69;42,19;68,42;58,92
21;Barca;negative control;Potting Soil;1;647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56,17;44,84;61,01;49,68
21;Barca;negative control;Potting Soil;1;648;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53,26;42,07;69,38;58,19
21;Barca;negative control;Potting Soil;2;649;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56,65;44,86;68,96;57,17
21;Barca;negative control;Potting Soil;2;650;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54,08;42,64;39,8;28,36
21;Barca;negative control;Potting Soil;2;651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55,26;41,33;69,68;55,75
21;Barca;negative control;Potting Soil;2;652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50,84;37,62;61,81;48,59
21;Barca;negative control;Potting Soil;2;653;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51,52;40,14;72,28;60,9
21;Barca;negative control;Potting Soil;2;654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50,8;38,28;66,23;53,71
21;Barca;negative control;Potting Soil;2;655;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53,52;40,69;73,04;60,21
21;Barca;negative control;Potting Soil;2;656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53,74;38,66;62,97;47,89
21;Barca;negative control;Potting Soil;3;657;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47,24;34,04;69,48;56,28
21;Barca;negative control;Potting Soil;3;658;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52,23;37,88;65,48;51,13
21;Barca;negative control;Potting Soil;3;659;0;0;0;0;0;0;0;0;0;0;0;5;1;0;54,81;41,73;75,67;62,59
21;Barca;negative control;Potting Soil;3;660;0;0;0;0;0;0;0;0;0;0;0;5;1;0;60,87;49,28;68,48;56,89
21;Barca;negative control;Potting Soil;3;661;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60,43;48,2;77,87;65,64
21;Barca;negative control;Potting Soil;3;662;0;0;0;0;0;0;0;0;0;0;0;5;1;0;60,79;46,89;68,04;54,14
21;Barca;negative control;Potting Soil;3;663;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57,47;43,62;62,73;48,88
21;Barca;negative control;Potting Soil;3;664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58,19;46,06;67,03;54,9
21;Barca;negative control;Potting Soil;4;665;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57,85;45,5;73,07;60,72
21;Barca;negative control;Potting Soil;4;666;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56,89;44,4;67,83;55,34
21;Barca;negative control;Potting Soil;4;667;0;0;0;0;0;0;0;0;0;0;0;5;1;0;55,61;43,97;63,92;52,28
21;Barca;negative control;Potting Soil;4;668;0;0;0;0;0;0;0;0;0;0;0;5;1;0;59,77;46,73;68,41;55,37
21;Barca;negative control;Potting Soil;4;669;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56,78;44,27;65,08;52,57
21;Barca;negative control;Potting Soil;4;670;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58,99;47,72;64,1;52,83
21;Barca;negative control;Potting Soil;4;671;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55,79;45,38;65,86;55,45
21;Barca;negative control;Potting Soil;4;672;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58,05;47,53;66,94;56,42
22;Barca;Conidia;Potting Soil;1;673;0;6;50;1;50;1;55;1;55;3;1;70;3;1;57,12;47,45;66,2;56,53
22;Barca;Conidia;Potting Soil;1;674;0;0;25;1;25;1;80;1;75;3;1;85;3;1;54,86;43,8;63,58;52,52
22;Barca;Conidia;Potting Soil;1;675;0;4;40;1;55;1;55;1;80;3;1;80;3;1;54,28;43,87;60,11;49,7
22;Barca;Conidia;Potting Soil;1;676;0;3;50;1;65;1;65;1;70;2;1;75;3;1;45,01;32,75;52,21;39,95
22;Barca;Conidia;Potting Soil;1;677;0;1;5;0;15;1;15;1;40;2;1;60;3;1;52,81;39;55,74;41,93
22;Barca;Conidia;Potting Soil;1;678;0;1;5;0;10;1;40;1;60;3;1;70;3;1;48,3;35,25;50,99;37,94
22;Barca;Conidia;Potting Soil;1;679;0;5;50;1;50;1;50;1;60;3;1;70;3;1;45,52;34,13;49,04;37,65
22;Barca;Conidia;Potting Soil;1;680;0;0;0;0;0;0;30;1;60;2;1;65;2;1;48,32;35,85;54,54;42,07
22;Barca;Conidia;Potting Soil;2;681;0;7;15;1;20;1;30;1;40;2;1;40;3;1;47,65;36,4;52,53;41,28
22;Barca;Conidia;Potting Soil;2;682;0;13;90;1;90;1;90;1;80;2;1;80;3;1;46,1;32,63;51,19;37,72
22;Barca;Conidia;Potting Soil;2;683;0;14;40;1;40;1;40;1;50;2;1;50;3;1;50,47;36,78;55,08;41,39
22;Barca;Conidia;Potting Soil;2;684;0;16;75;1;75;1;75;1;65;2;1;65;3;1;44,1;32,38;55,89;44,17
22;Barca;Conidia;Potting Soil;2;685;0;17;90;1;90;1;90;1;70;3;1;70;3;1;40,26;29,55;50,32;39,61
22;Barca;Conidia;Potting Soil;2;686;0;0;5;0;5;0;5;0;5;1;0;15;1;1;42,98;31,23;66,62;54,87
22;Barca;Conidia;Potting Soil;2;687;0;17;90;1;70;1;70;1;70;2;1;75;2;1;50,7;36,18;53,38;38,86
22;Barca;Conidia;Potting Soil;2;688;0;11;55;1;55;1;60;1;70;2;1;70;2;1;41,01;28,82;48,82;36,63
22;Barca;Conidia;Potting Soil;3;689;0;0;40;1;45;1;45;1;50;3;1;65;3;1;54,8;40,54;53,55;39,29
22;Barca;Conidia;Potting Soil;3;690;0;0;35;1;45;1;45;1;45;2;1;60;3;1;55,7;43,8;49,19;37,29
22;Barca;Conidia;Potting Soil;3;691;0;0;25;1;20;1;25;1;45;2;1;45;3;1;58,7;47,93;57,76;46,99
22;Barca;Conidia;Potting Soil;3;692;0;1;70;1;70;1;80;1;80;3;1;85;3;1;45,36;33,56;53,99;42,19
22;Barca;Conidia;Potting Soil;3;693;0;0;65;1;65;1;65;1;65;3;1;70;3;1;52,74;39,97;53,71;40,94
22;Barca;Conidia;Potting Soil;3;694;0;1;60;1;60;1;60;1;60;3;1;70;3;1;50,54;39,46;60,23;49,15
22;Barca;Conidia;Potting Soil;3;695;0;0;15;1;15;1;35;1;45;3;1;50;3;1;42,24;30,84;60,54;49,14
22;Barca;Conidia;Potting Soil;3;696;0;0;35;1;35;1;35;1;35;2;1;50;2;1;48,93;35,92;52,29;39,28
22;Barca;Conidia;Potting Soil;4;697;0;0;85;1;85;1;85;1;65;2;1;65;3;1;49,2;38,84;61,26;50,9
22;Barca;Conidia;Potting Soil;4;698;0;0;80;1;80;1;80;1;70;2;1;70;2;1;47,76;39,26;64,26;55,76
22;Barca;Conidia;Potting Soil;4;699;0;0;90;1;90;1;90;1;90;2;1;90;3;1;45,31;33,85;57,85;46,39
22;Barca;Conidia;Potting Soil;4;700;0;0;90;1;90;1;90;1;90;2;1;90;3;1;51,24;41,42;58,74;48,92
22;Barca;Conidia;Potting Soil;4;701;0;0;75;1;75;1;75;1;75;2;1;80;3;1;48,63;37,4;51,58;40,35
22;Barca;Conidia;Potting Soil;4;702;0;0;80;1;80;1;80;1;80;3;1;85;3;1;41,86;30,64;46,02;34,8
22;Barca;Conidia;Potting Soil;4;703;0;0;60;1;65;1;65;1;65;2;1;65;3;1;46,45;35,56;52,13;41,24
22;Barca;Conidia;Potting Soil;4;704;0;0;55;1;55;1;55;1;70;3;1;70;3;1;45,4;36,12;50,31;41,03
23;Abbey Purple;negative control;Potting Soil;1;705;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,25;30,74;48,89;37,38
23;Abbey Purple;negative control;Potting Soil;1;706;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,77;30,79;50,44;40,46
23;Abbey Purple;negative control;Potting Soil;1;707;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41,99;31,18;48,28;37,47
23;Abbey Purple;negative control;Potting Soil;1;708;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67,05;57,44;61,45;51,84
23;Abbey Purple;negative control;Potting Soil;1;709;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67,66;57,79;78,6;68,73
23;Abbey Purple;negative control;Potting Soil;1;710;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55,9;44,59;76,07;64,76
23;Abbey Purple;negative control;Potting Soil;1;711;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67;57,65;77,46;68,11
23;Abbey Purple;negative control;Potting Soil;1;712;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64,9;56,04;76,72;67,86
23;Abbey Purple;negative control;Potting Soil;2;713;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64,67;54,23;76,43;65,99
23;Abbey Purple;negative control;Potting Soil;2;714;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63,27;52,42;74,87;64,02
23;Abbey Purple;negative control;Potting Soil;2;715;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59,74;51,5;73,38;65,14
23;Abbey Purple;negative control;Potting Soil;2;716;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54,01;42,94;64,69;53,62
23;Abbey Purple;negative control;Potting Soil;2;717;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;46,9;70,66;59,56
23;Abbey Purple;negative control;Potting Soil;2;718;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59,43;49,52;75,71;65,8
23;Abbey Purple;negative control;Potting Soil;2;719;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62,31;50,7;77,77;66,16
23;Abbey Purple;negative control;Potting Soil;2;720;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54,28;45,77;71,11;62,6
23;Abbey Purple;negative control;Potting Soil;3;721;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59,82;49,43;77,66;67,27
23;Abbey Purple;negative control;Potting Soil;3;722;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60,72;48,05;75,72;63,05
23;Abbey Purple;negative control;Potting Soil;3;723;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59,57;51,35;73,45;65,23
23;Abbey Purple;negative control;Potting Soil;3;724;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60,28;51,79;65,05;56,56
23;Abbey Purple;negative control;Potting Soil;3;725;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63,19;54,19;67,87;58,87
23;Abbey Purple;negative control;Potting Soil;3;726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66,08;56,87;72,83;63,62
23;Abbey Purple;negative control;Potting Soil;3;727;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70,31;60,23;76,97;66,89
23;Abbey Purple;negative control;Potting Soil;3;728;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71,27;61,15;77,68;67,56
23;Abbey Purple;negative control;Potting Soil;4;729;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55,46;44,85;74,98;64,37
23;Abbey Purple;negative control;Potting Soil;4;730;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67,06;57,38;74,87;65,19
23;Abbey Purple;negative control;Potting Soil;4;731;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66,39;56,89;74,63;65,13
23;Abbey Purple;negative control;Potting Soil;4;732;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65,85;54,82;75,06;64,03
23;Abbey Purple;negative control;Potting Soil;4;733;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64,4;53,97;75,99;65,56
23;Abbey Purple;negative control;Potting Soil;4;734;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66,51;55,04;78,25;66,78
23;Abbey Purple;negative control;Potting Soil;4;735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70,02;59,7;79,3;68,98
23;Abbey Purple;negative control;Potting Soil;4;736;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70,67;60,11;80,15;69,59
24;Abbey Purple;Conidia;Potting Soil;1;737;0;0;5;0;5;0;5;0;20;1;1;20;1;1;75,12;64,54;84,45;73,87
24;Abbey Purple;Conidia;Potting Soil;1;738;0;0;0;0;0;0;15;1;25;1;1;25;2;1;72,41;60,39;84,49;72,47
24;Abbey Purple;Conidia;Potting Soil;1;739;0;0;0;0;0;0;0;0;5;1;0;5;1;0;70,53;59,33;80,48;69,28
24;Abbey Purple;Conidia;Potting Soil;1;740;0;0;0;0;0;0;10;1;10;1;1;10;1;1;66,62;55,72;83,45;72,55
24;Abbey Purple;Conidia;Potting Soil;1;741;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63,03;51,85;78,5;67,32
24;Abbey Purple;Conidia;Potting Soil;1;742;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61,91;50,5;77,94;66,53
24;Abbey Purple;Conidia;Potting Soil;1;743;0;0;0;0;0;0;0;0;10;1;1;10;1;1;57,36;50,99;72,25;65,88
24;Abbey Purple;Conidia;Potting Soil;1;744;0;0;0;0;0;0;5;0;15;1;1;15;1;1;65,22;56,55;80,21;71,54
24;Abbey Purple;Conidia;Potting Soil;2;745;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61,27;52,09;75,3;66,12
24;Abbey Purple;Conidia;Potting Soil;2;746;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61,53;50,83;71,66;60,96
24;Abbey Purple;Conidia;Potting Soil;2;747;0;0;0;0;0;0;5;0;5;1;0;5;1;0;66,75;54,5;79,44;67,19
24;Abbey Purple;Conidia;Potting Soil;2;748;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57,14;48,63;70,68;62,17
24;Abbey Purple;Conidia;Potting Soil;2;749;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59,09;50,19;76,46;67,56
24;Abbey Purple;Conidia;Potting Soil;2;750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61,48;50,74;80,42;69,68
24;Abbey Purple;Conidia;Potting Soil;2;751;0;0;0;0;0;0;5;0;5;1;0;5;1;0;67,95;59,05;84,98;76,08
24;Abbey Purple;Conidia;Potting Soil;2;752;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63,47;53,93;81,39;71,85
24;Abbey Purple;Conidia;Potting Soil;3;753;0;0;5;0;15;1;45;1;55;3;1;65;3;1;61,37;52,79;76,35;67,77
24;Abbey Purple;Conidia;Potting Soil;3;754;0;0;0;0;0;0;35;1;35;1;1;35;1;1;61,86;52,72;78,84;69,7
24;Abbey Purple;Conidia;Potting Soil;3;755;0;0;0;0;0;0;30;1;45;2;1;50;2;1;64,38;55,99;79,6;71,21
24;Abbey Purple;Conidia;Potting Soil;3;756;0;0;0;0;0;0;0;0;5;1;0;10;1;1;66,03;58,78;75,26;68,01
24;Abbey Purple;Conidia;Potting Soil;3;757;0;0;0;0;0;0;10;1;10;1;1;10;1;1;69,1;60,58;80,54;72,02
24;Abbey Purple;Conidia;Potting Soil;3;758;0;0;0;0;0;0;15;1;20;3;1;30;3;1;69,35;59;82,39;72,04
24;Abbey Purple;Conidia;Potting Soil;3;759;0;0;0;0;0;0;5;0;5;1;0;5;2;0;67,59;56,93;80,74;70,08
24;Abbey Purple;Conidia;Potting Soil;3;760;0;0;0;0;0;0;5;0;15;1;1;15;1;1;65,48;56,67;80,59;71,78
24;Abbey Purple;Conidia;Potting Soil;4;761;0;0;5;0;5;0;10;1;15;1;1;15;1;1;63,59;52,69;68,58;57,68
24;Abbey Purple;Conidia;Potting Soil;4;762;0;0;5;0;5;0;20;1;20;1;1;30;1;1;67,59;55,67;78,63;66,71
24;Abbey Purple;Conidia;Potting Soil;4;763;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66,69;54,1;73,69;61,1
24;Abbey Purple;Conidia;Potting Soil;4;764;0;0;0;0;0;0;0;0;5;1;0;5;1;0;61,72;53,4;72,08;63,76
24;Abbey Purple;Conidia;Potting Soil;4;765;0;0;0;0;0;0;5;0;10;1;1;15;1;1;62,46;54;72,34;63,88
24;Abbey Purple;Conidia;Potting Soil;4;766;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64,99;56,25;75,42;66,68
24;Abbey Purple;Conidia;Potting Soil;4;767;0;0;0;0;0;0;5;0;10;1;1;20;1;1;68,2;60,4;81,35;73,55
24;Abbey Purple;Conidia;Potting Soil;4;768;0;0;0;0;0;0;10;1;15;1;1;20;1;1;66,49;59,17;80,25;72,93
25;Carey;negative control;Potting Soil;1;769;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70,77;61,16;82,06;72,45
25;Carey;negative control;Potting Soil;1;770;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69,01;58,88;79,38;69,25
25;Carey;negative control;Potting Soil;1;771;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67,71;57,57;76,75;66,61
25;Carey;negative control;Potting Soil;1;772;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75,6;61,98;92,87;79,25
25;Carey;negative control;Potting Soil;1;773;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80,73;66,56;90,23;76,06
25;Carey;negative control;Potting Soil;1;774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78,18;65,26;95,56;82,64
25;Carey;negative control;Potting Soil;1;775;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78,54;65,42;95,63;82,51
25;Carey;negative control;Potting Soil;1;776;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80,59;67,77;95,68;82,86
25;Carey;negative control;Potting Soil;2;777;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80,44;65,61;96,87;82,04
25;Carey;negative control;Potting Soil;2;778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79,45;63,71;93,01;77,27
25;Carey;negative control;Potting Soil;2;779;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77,17;62,76;92,91;78,5
25;Carey;negative control;Potting Soil;2;780;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53,04;40,55;73,85;61,36
25;Carey;negative control;Potting Soil;2;781;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66,01;54,62;84,58;73,19
25;Carey;negative control;Potting Soil;2;782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71,34;57,26;89,02;74,94
25;Carey;negative control;Potting Soil;2;783;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69,07;55,07;85,12;71,12
25;Carey;negative control;Potting Soil;2;784;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54,92;39,89;73,17;58,14
25;Carey;negative control;Potting Soil;3;785;0;0;0;0;0;0;0;0;0;0;0;5;1;0;69,18;53,04;83,65;67,51
25;Carey;negative control;Potting Soil;3;786;0;0;0;0;0;0;0;0;5;1;0;10;1;1;66,33;51,2;79,34;64,21
25;Carey;negative control;Potting Soil;3;787;0;0;0;0;0;0;0;0;0;0;0;5;0;0;70,31;57,6;81,84;69,13
25;Carey;negative control;Potting Soil;3;788;0;0;0;0;0;0;0;0;5;1;0;5;1;0;70,32;59,64;85,54;74,86
25;Carey;negative control;Potting Soil;3;789;0;0;0;0;0;0;0;0;5;1;0;20;1;1;71,13;58,51;85,68;73,06
25;Carey;negative control;Potting Soil;3;790;0;0;0;0;0;0;0;0;5;1;0;10;1;1;66,95;55,42;80,64;69,11
25;Carey;negative control;Potting Soil;3;791;0;0;0;0;0;0;0;0;0;0;0;5;1;0;72,47;60,38;87,56;75,47
25;Carey;negative control;Potting Soil;3;792;0;0;0;0;0;0;0;0;5;1;0;5;1;0;70,67;59,36;86,05;74,74
25;Carey;negative control;Potting Soil;4;793;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73,65;62,21;90,34;78,9
25;Carey;negative control;Potting Soil;4;794;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69,43;58,98;87,84;77,39
25;Carey;negative control;Potting Soil;4;795;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68,02;53,91;83,26;69,15
